symbol,timestamp,open,high,low,close,volume,trade_count,vwap
BTC/USD,2021-02-28,45216.17,45510.0,45031.7,45290.81,8.027209,407.0,45250.12072
BTC/USD,2021-02-28,45317.41,45499.25,44529.39,44782.32,14.925281,661.0,44909.225765
BTC/USD,2021-02-28,44825.31,44900.0,44178.04,44178.04,24.467394,834.0,44537.787516
BTC/USD,2021-02-28,44196.76,44648.25,43600.0,44600.0,72.987721,1749.0,44099.748098
BTC/USD,2021-02-28,44600.0,44632.54,43169.78,43413.63,99.726048,2564.0,43670.16457
BTC/USD,2021-02-28,43413.63,43975.19,43020.0,43589.13,90.799268,2302.0,43510.78003
BTC/USD,2021-02-28,43579.82,43998.98,43127.05,43200.98,57.12098,1696.0,43483.898515
BTC/USD,2021-02-28,43161.64,43811.11,43100.0,43733.82,87.676467,2157.0,43501.436838
BTC/USD,2021-02-28,43720.2,44600.0,43500.0,44509.7,71.123945,2688.0,43998.761722
BTC/USD,2021-02-28,44509.7,45042.83,44181.9,44951.74,133.624225,2988.0,44483.755611
BTC/USD,2021-02-28,44971.23,45478.36,44971.23,45256.41,61.283713,2661.0,45230.787318
BTC/USD,2021-02-28,45256.41,45448.49,44881.55,45272.59,39.715107,2097.0,45210.235086
BTC/USD,2021-02-28,45277.38,45990.0,44957.86,45213.99,73.30375,1683.0,45595.017747
BTC/USD,2021-03-01,45244.96,46652.0,45048.39,46293.62,83.29984,2730.0,46147.778753
BTC/USD,2021-03-01,46320.18,46570.69,45915.26,46214.55,49.622343,1945.0,46245.384656
BTC/USD,2021-03-01,46246.38,46999.68,46207.21,46513.72,48.503822,1573.0,46640.481796
BTC/USD,2021-03-01,46526.54,46611.48,46297.95,46395.0,42.563421,1445.0,46482.861089
BTC/USD,2021-03-01,46395.0,46755.0,46005.01,46536.57,53.161932,1587.0,46349.996548
BTC/USD,2021-03-01,46538.01,46539.76,46023.01,46235.25,38.348985,974.0,46264.55778
BTC/USD,2021-03-01,46235.25,46303.26,45688.43,45902.57,27.490131,835.0,46029.759243
BTC/USD,2021-03-01,45898.91,46450.0,45898.91,46345.2,19.696854,737.0,46149.980462
BTC/USD,2021-03-01,46338.18,47350.0,46300.72,47102.31,40.818496,1231.0,46958.957269
BTC/USD,2021-03-01,47099.18,47557.14,46985.9,47435.0,46.442536,1076.0,47272.99935
BTC/USD,2021-03-01,47437.93,47760.01,47036.0,47694.78,76.518409,1727.0,47356.358902
BTC/USD,2021-03-01,47715.58,47993.85,47555.0,47848.63,44.569559,1236.0,47789.248541
BTC/USD,2021-03-01,47825.0,48120.11,47540.58,48001.33,30.195221,1120.0,47857.068492
BTC/USD,2021-03-01,48021.85,48537.64,47875.0,47875.02,46.195119,1507.0,48223.15044
BTC/USD,2021-03-01,47906.59,48642.08,47701.88,48129.24,56.046251,1775.0,48219.293634
BTC/USD,2021-03-01,48138.23,49410.28,48134.02,49307.06,114.178159,2660.0,48946.950608
BTC/USD,2021-03-01,49324.04,49551.96,48631.09,49174.81,120.536273,2872.0,49101.213501
BTC/USD,2021-03-01,49155.63,49279.38,48606.8,48651.45,115.827006,2185.0,48966.777881
BTC/USD,2021-03-01,48643.8,48854.52,48254.38,48521.51,65.319691,1749.0,48504.583565
BTC/USD,2021-03-01,48521.51,48745.42,48060.0,48269.63,40.062961,2251.0,48366.416021
BTC/USD,2021-03-01,48304.61,48975.18,48005.01,48607.51,65.628419,2795.0,48506.470622
BTC/USD,2021-03-01,48579.68,48951.22,48400.01,48850.01,53.56974,1864.0,48704.401209
BTC/USD,2021-03-01,48850.01,49347.0,48682.95,49197.29,57.714952,2464.0,49036.456928
BTC/USD,2021-03-01,49196.04,49838.08,49138.23,49654.77,70.814953,2876.0,49576.022102
BTC/USD,2021-03-02,49660.52,50273.12,49337.32,49469.88,99.018239,4000.0,49816.273053
BTC/USD,2021-03-02,49430.43,49508.12,48750.0,49418.01,52.097381,2172.0,49137.510662
BTC/USD,2021-03-02,49418.01,49825.32,49060.76,49300.0,47.019016,2176.0,49470.029592
BTC/USD,2021-03-02,49301.28,49424.83,48828.09,49012.2,38.069742,1485.0,49139.36787
BTC/USD,2021-03-02,48996.96,49271.39,48686.0,49182.4,33.590497,1264.0,48966.514346
BTC/USD,2021-03-02,49172.23,49440.67,48703.55,48703.55,25.960431,1142.0,49044.070673
BTC/USD,2021-03-02,48703.02,48857.85,48365.24,48663.01,27.469614,1178.0,48588.434471
BTC/USD,2021-03-02,48653.18,48847.37,48358.97,48362.9,14.087261,818.0,48580.652556
BTC/USD,2021-03-02,48373.13,49238.23,48322.36,48896.27,15.701457,1691.0,48901.792346
BTC/USD,2021-03-02,48916.95,49285.13,48916.82,49219.19,9.331633,609.0,49103.479541
BTC/USD,2021-03-02,49191.72,49289.44,48613.0,48746.96,27.150762,685.0,48913.263407
BTC/USD,2021-03-02,48714.67,49084.85,48590.71,48853.78,9.578808,648.0,48917.687346
BTC/USD,2021-03-02,48894.45,49160.96,48630.56,48837.51,18.283081,1393.0,48787.331759
BTC/USD,2021-03-02,48865.45,49101.7,48768.11,48996.19,13.960049,686.0,48924.667168
BTC/USD,2021-03-02,49019.04,49745.32,48823.0,48916.08,39.275935,1305.0,49265.882395
BTC/USD,2021-03-02,48933.41,49068.62,48429.54,48658.83,25.40165,1066.0,48695.727458
BTC/USD,2021-03-02,48692.55,48725.14,47307.69,47550.0,91.289777,2579.0,48054.655417
BTC/USD,2021-03-02,47531.65,48012.68,47224.64,47868.44,76.248341,2934.0,47693.714425
BTC/USD,2021-03-02,47897.82,48074.94,47548.27,47691.65,29.00405,1347.0,47760.592769
BTC/USD,2021-03-02,47693.58,47939.19,47162.19,47414.27,32.681956,1260.0,47579.636086
BTC/USD,2021-03-02,47458.32,47665.3,47067.99,47525.86,53.459213,1421.0,47319.527662
BTC/USD,2021-03-02,47525.86,47860.26,47295.57,47454.32,29.541728,1169.0,47617.607823
BTC/USD,2021-03-02,47449.96,48014.74,47391.67,47850.67,27.250675,824.0,47713.391311
BTC/USD,2021-03-02,47831.23,48511.9,47758.94,48476.33,35.1758,1057.0,48313.781606
BTC/USD,2021-03-03,48468.49,48768.98,48157.45,48561.94,40.842932,1276.0,48532.648156
BTC/USD,2021-03-03,48561.94,48941.81,48507.01,48880.26,26.283549,965.0,48718.513931
BTC/USD,2021-03-03,48868.75,48982.69,48582.82,48646.97,17.189147,975.0,48745.094804
BTC/USD,2021-03-03,48642.66,48862.59,48517.41,48723.37,22.257035,1249.0,48697.949395
BTC/USD,2021-03-03,48729.02,49357.1,48695.51,49174.71,64.67267,2346.0,49126.186908
BTC/USD,2021-03-03,49174.86,49474.57,48863.6,49132.93,35.909815,1342.0,49177.411155
BTC/USD,2021-03-03,49146.59,49678.88,49142.09,49572.77,57.851403,1660.0,49454.80542
BTC/USD,2021-03-03,49574.64,49991.7,49546.0,49772.14,23.710698,1129.0,49786.152684
BTC/USD,2021-03-03,49816.67,51038.82,49809.64,50961.2,65.680447,2032.0,50452.607413
BTC/USD,2021-03-03,50953.25,51520.37,50760.98,51473.61,50.526903,1867.0,51125.144812
BTC/USD,2021-03-03,51482.9,51808.87,51236.31,51454.61,43.783679,1432.0,51531.39503
BTC/USD,2021-03-03,51462.64,51809.99,51169.1,51671.43,56.598743,1663.0,51584.203933
BTC/USD,2021-03-03,51671.42,52597.0,51403.32,52594.1,49.640853,2115.0,52046.825433
BTC/USD,2021-03-03,52597.0,52644.44,51215.94,51576.81,98.104002,2732.0,51843.279361
BTC/USD,2021-03-03,51585.71,51585.71,50621.71,50717.92,126.72778,2306.0,50979.45903
BTC/USD,2021-03-03,50753.58,51200.35,50500.35,50782.53,55.623147,1596.0,50766.460733
BTC/USD,2021-03-03,50811.73,51508.66,50811.73,51155.22,67.419521,1592.0,51241.604366
BTC/USD,2021-03-03,51149.31,51481.84,50857.55,51358.2,64.775587,1627.0,51266.988795
BTC/USD,2021-03-03,51341.95,51721.97,51137.19,51238.42,50.454295,1569.0,51395.67524
BTC/USD,2021-03-03,51249.37,51273.46,50278.0,50845.32,71.430636,2133.0,50732.587976
BTC/USD,2021-03-03,50860.92,51191.82,50456.69,50543.25,57.293967,1741.0,50842.512601
BTC/USD,2021-03-03,50531.87,51110.8,50378.13,50949.59,51.430903,1310.0,50723.722157
BTC/USD,2021-03-03,50934.67,51374.21,50500.0,50589.79,53.709093,1552.0,50856.436585
BTC/USD,2021-03-03,50531.14,51062.67,50365.39,50421.19,30.002278,1436.0,50732.626871
BTC/USD,2021-03-04,50395.09,51171.52,49925.82,50917.76,70.821638,2413.0,50419.624172
BTC/USD,2021-03-04,50905.0,51720.04,50713.56,51527.77,84.427655,1994.0,51438.447579
BTC/USD,2021-03-04,51519.63,51795.82,50793.88,50793.88,60.082794,1746.0,51329.721634
BTC/USD,2021-03-04,50831.68,51030.0,49422.14,49605.99,105.887931,2497.0,50122.015995
BTC/USD,2021-03-04,49610.53,49830.5,49001.58,49055.74,78.607857,2257.0,49381.908323
BTC/USD,2021-03-04,49056.61,49718.0,49019.15,49708.29,28.598311,1368.0,49380.987495
BTC/USD,2021-03-04,49699.49,49946.95,49279.1,49396.14,33.089952,1265.0,49604.706027
BTC/USD,2021-03-04,49395.79,49815.78,49355.17,49698.1,15.966299,788.0,49623.739813
BTC/USD,2021-03-04,49728.6,50771.99,49719.79,50215.79,40.251583,1300.0,50236.458844
BTC/USD,2021-03-04,50231.23,50233.45,48533.76,49070.27,38.845977,1450.0,49017.698347
BTC/USD,2021-03-04,49097.79,49555.76,48779.72,49257.1,15.025179,1026.0,49193.154623
BTC/USD,2021-03-04,49263.05,49545.98,48928.87,49367.64,19.771383,965.0,49304.589417
BTC/USD,2021-03-04,49331.95,49790.17,49173.47,49406.04,43.012896,1472.0,49485.695867
BTC/USD,2021-03-04,49401.5,49720.03,48633.64,49616.08,47.52711,1351.0,49162.895028
BTC/USD,2021-03-04,49657.37,50618.8,49250.0,49432.96,50.218685,1627.0,49845.508901
BTC/USD,2021-03-04,49433.96,49800.0,48801.0,49427.94,87.139304,1769.0,49161.530217
BTC/USD,2021-03-04,49451.1,50055.38,49326.02,49693.67,27.387312,1369.0,49732.712272
BTC/USD,2021-03-04,49710.86,49923.72,48305.18,48467.35,87.579745,2277.0,49156.745782
BTC/USD,2021-03-04,48477.12,48623.76,47528.62,47561.92,85.267714,3320.0,48074.475654
BTC/USD,2021-03-04,47561.92,48382.57,47539.81,47945.61,67.353081,2206.0,48060.517327
BTC/USD,2021-03-04,47964.22,48261.58,47500.0,48200.0,41.875103,1704.0,47906.32923
BTC/USD,2021-03-04,48200.0,48396.16,47794.08,47916.67,42.458825,1949.0,48125.728221
BTC/USD,2021-03-04,47903.69,48332.13,47843.89,48238.9,20.061472,1158.0,48083.463073
BTC/USD,2021-03-04,48240.69,48699.12,48033.0,48377.78,44.418211,1287.0,48503.963978
BTC/USD,2021-03-05,48380.55,48380.55,46521.12,46785.99,139.332186,3969.0,47031.613828
BTC/USD,2021-03-05,46785.99,46955.2,46256.38,46698.9,129.814658,2591.0,46581.253206
BTC/USD,2021-03-05,46698.9,47177.5,46384.75,47144.88,45.382656,2080.0,46785.251981
BTC/USD,2021-03-05,47131.48,47337.71,46850.01,47317.19,33.59862,1687.0,47089.135516
BTC/USD,2021-03-05,47308.71,47308.71,46615.0,46656.23,71.300125,1641.0,47147.535937
BTC/USD,2021-03-05,46676.64,47251.94,46664.74,47143.6,22.022072,1109.0,46987.98332
BTC/USD,2021-03-05,47155.97,47453.59,46929.7,47390.86,16.603156,962.0,47255.893012
BTC/USD,2021-03-05,47398.67,47553.23,47043.04,47430.0,12.831903,723.0,47361.506019
BTC/USD,2021-03-05,47406.04,47496.75,46436.91,46594.4,37.421325,1071.0,46781.413731
BTC/USD,2021-03-05,46630.12,47135.02,46537.83,47031.06,8.791856,687.0,46844.170101
BTC/USD,2021-03-05,47043.83,47196.06,46799.99,47055.01,12.924125,602.0,47028.954956
BTC/USD,2021-03-05,47055.01,47506.17,47055.01,47460.81,13.201004,781.0,47355.81448
BTC/USD,2021-03-05,47500.62,47861.77,46965.0,47640.63,44.862976,1314.0,47375.649408
BTC/USD,2021-03-05,47662.68,48332.43,47368.78,48098.3,120.787612,1660.0,48004.24684
BTC/USD,2021-03-05,48101.07,48755.99,47950.26,48149.58,50.003826,1363.0,48331.110746
BTC/USD,2021-03-05,48155.83,48729.65,47852.13,47909.33,45.908937,1763.0,48250.733329
BTC/USD,2021-03-05,47864.1,47864.1,46913.23,47650.55,93.271581,2065.0,47412.524057
BTC/USD,2021-03-05,47655.53,48231.7,47303.22,48100.0,56.340095,1821.0,47832.692797
BTC/USD,2021-03-05,48112.46,48575.1,47946.15,48471.93,49.000687,1527.0,48295.744624
BTC/USD,2021-03-05,48503.18,49400.0,48325.23,49341.47,68.342246,1769.0,48866.194877
BTC/USD,2021-03-05,49325.19,49472.53,48874.17,49196.38,67.98427,1980.0,49218.521769
BTC/USD,2021-03-05,49200.0,49408.74,48909.4,49056.63,45.45176,1174.0,49064.996549
BTC/USD,2021-03-05,49065.24,49399.99,48720.0,49079.49,33.274026,1527.0,49056.631186
BTC/USD,2021-03-05,49061.08,49145.33,48562.46,48773.99,27.592495,1350.0,48817.014915
BTC/USD,2021-03-06,48784.14,49163.22,48694.53,48829.86,33.349102,1185.0,48989.335678
BTC/USD,2021-03-06,48820.57,48909.4,48550.0,48671.37,15.939507,1036.0,48638.93801
BTC/USD,2021-03-06,48660.45,48704.0,48187.23,48702.98,40.196598,1204.0,48494.662165
BTC/USD,2021-03-06,48695.68,48785.0,48427.54,48647.93,20.736019,904.0,48615.974642
BTC/USD,2021-03-06,48643.33,48659.7,48100.0,48449.58,22.614266,1200.0,48322.241321
BTC/USD,2021-03-06,48446.18,48849.21,48188.35,48450.01,28.393348,1286.0,48518.122441
BTC/USD,2021-03-06,48481.8,48963.63,48464.14,48925.0,17.283049,1051.0,48794.248132
BTC/USD,2021-03-06,48963.62,49110.99,48785.16,48825.78,9.047881,554.0,48932.7289
BTC/USD,2021-03-06,48825.78,49104.27,48632.06,48660.49,16.003013,724.0,48888.177006
BTC/USD,2021-03-06,48659.2,48767.36,48272.73,48322.57,17.530134,641.0,48526.331872
BTC/USD,2021-03-06,48315.36,48482.75,47950.0,48027.75,15.354999,649.0,48215.035891
BTC/USD,2021-03-06,48003.17,48306.88,47964.53,48177.13,7.910564,427.0,48163.994708
BTC/USD,2021-03-06,48135.88,48217.62,47413.34,47633.73,24.52064,1198.0,47660.061524
BTC/USD,2021-03-06,47626.03,47714.17,47074.63,47337.34,34.057519,1190.0,47279.76602
BTC/USD,2021-03-06,47327.93,47715.74,47231.54,47570.39,16.661814,639.0,47502.952406
BTC/USD,2021-03-06,47575.02,47738.53,47278.15,47278.15,18.129825,697.0,47526.533186
BTC/USD,2021-03-06,47278.15,47953.0,47143.28,47804.38,43.784819,1091.0,47698.649144
BTC/USD,2021-03-06,47773.39,48466.14,47695.9,48280.0,34.837169,1192.0,48128.321935
BTC/USD,2021-03-06,48311.93,48650.82,48157.7,48493.92,20.54119,1038.0,48362.735903
BTC/USD,2021-03-06,48506.52,48724.78,48298.57,48402.31,25.381746,960.0,48470.086757
BTC/USD,2021-03-06,48399.29,48747.0,48265.48,48571.74,43.406085,1102.0,48450.773181
BTC/USD,2021-03-06,48553.04,48750.0,48300.0,48612.28,41.34188,1125.0,48594.265589
BTC/USD,2021-03-06,48621.01,49199.0,48504.0,48977.57,20.051379,1070.0,48844.149932
BTC/USD,2021-03-06,48950.0,49145.56,48848.07,48872.23,19.493846,845.0,48982.135819
BTC/USD,2021-03-07,48917.43,49318.18,48902.65,49214.11,33.372994,1098.0,49126.612448
BTC/USD,2021-03-07,49248.75,49549.31,49020.0,49148.94,35.554849,1427.0,49321.973024
BTC/USD,2021-03-07,49198.94,49874.0,49114.63,49564.46,54.076353,2123.0,49587.070423
BTC/USD,2021-03-07,49577.32,49912.09,49477.0,49583.63,48.39065,992.0,49704.998166
BTC/USD,2021-03-07,49583.63,49744.05,49339.81,49429.27,22.176696,777.0,49545.920571
BTC/USD,2021-03-07,49436.18,49469.23,49118.64,49364.28,18.03003,819.0,49252.913195
BTC/USD,2021-03-07,49364.28,49643.0,49091.4,49480.07,14.08913,621.0,49328.158118
BTC/USD,2021-03-07,49490.81,50184.82,49350.0,50039.57,23.893638,827.0,49831.750888
BTC/USD,2021-03-07,50053.08,50885.6,50053.08,50422.55,46.82356,1501.0,50572.978464
BTC/USD,2021-03-07,50400.0,51147.1,50400.0,50960.12,29.975423,1021.0,50760.776763
BTC/USD,2021-03-07,50974.29,51000.0,50500.0,50622.18,28.880126,1418.0,50743.920819
BTC/USD,2021-03-07,50608.89,50898.3,50499.9,50708.57,13.23602,586.0,50696.303155
BTC/USD,2021-03-07,50742.81,50850.0,50440.81,50797.35,45.243844,1072.0,50746.878247
BTC/USD,2021-03-07,50786.37,50860.0,50544.0,50803.39,25.48559,765.0,50675.654366
BTC/USD,2021-03-07,50821.49,51256.6,50163.34,50642.01,58.523111,1896.0,50734.662461
BTC/USD,2021-03-07,50656.49,50839.0,50392.4,50573.01,20.209254,1107.0,50601.974954
BTC/USD,2021-03-07,50597.97,51410.59,50581.64,51063.28,44.96553,1673.0,51059.178706
BTC/USD,2021-03-07,51072.38,51187.75,50800.0,51055.67,42.250348,1599.0,50955.510976
BTC/USD,2021-03-07,51066.45,51072.13,50356.81,50410.96,30.264159,1139.0,50668.124732
BTC/USD,2021-03-07,50410.96,50554.32,50245.28,50391.63,23.162712,977.0,50394.107834
BTC/USD,2021-03-07,50371.12,50371.12,49759.0,50038.28,42.354888,1367.0,49947.492865
BTC/USD,2021-03-07,50040.85,50291.22,49830.75,50091.59,24.963675,882.0,50030.048725
BTC/USD,2021-03-07,50091.59,50772.0,50009.57,50604.75,27.276075,911.0,50496.855405
BTC/USD,2021-03-07,50512.3,51469.91,50510.38,50974.98,49.234443,2011.0,51100.051961
BTC/USD,2021-03-08,50959.28,51700.0,50839.02,51464.39,66.047114,2409.0,51442.78668
BTC/USD,2021-03-08,51463.09,51831.9,51319.18,51550.57,32.873606,1623.0,51607.830564
BTC/USD,2021-03-08,51543.89,51620.82,50514.02,50740.0,52.151122,1844.0,50916.031496
BTC/USD,2021-03-08,50744.94,50841.27,50248.34,50553.42,52.34871,1679.0,50559.557832
BTC/USD,2021-03-08,50627.23,50627.23,50153.47,50450.3,28.983658,962.0,50380.685059
BTC/USD,2021-03-08,50492.66,50838.89,50414.89,50807.58,22.699231,1082.0,50660.856178
BTC/USD,2021-03-08,50800.02,50966.66,50186.44,50194.46,29.921354,967.0,50510.260942
BTC/USD,2021-03-08,50310.96,50472.24,49545.0,49828.11,39.893655,1297.0,49887.27445
BTC/USD,2021-03-08,49769.65,49914.97,49329.8,49884.93,25.160995,889.0,49622.390412
BTC/USD,2021-03-08,49903.1,50114.38,49436.47,49916.78,7.401323,534.0,49783.883492
BTC/USD,2021-03-08,49916.78,50294.67,49732.26,50103.0,10.810549,461.0,50069.286912
BTC/USD,2021-03-08,50100.0,50581.85,49942.0,50522.9,17.741879,627.0,50326.729045
BTC/USD,2021-03-08,50508.29,50581.14,50149.96,50216.02,22.201085,770.0,50303.000966
BTC/USD,2021-03-08,50298.71,51111.64,50298.71,51111.64,54.073651,1305.0,50821.18684
BTC/USD,2021-03-08,51030.87,51250.0,50153.92,50756.99,52.517492,1755.0,50874.93598
BTC/USD,2021-03-08,50783.94,51276.85,50580.41,51072.89,30.15779,1465.0,51017.777022
BTC/USD,2021-03-08,51090.59,51234.41,50569.0,50689.53,22.61706,1213.0,50869.062135
BTC/USD,2021-03-08,50664.76,50871.76,50641.75,50825.95,13.342366,781.0,50769.826758
BTC/USD,2021-03-08,50825.95,51100.0,50748.9,50802.59,23.970429,912.0,50907.583757
BTC/USD,2021-03-08,50826.66,51483.62,50797.35,51339.22,21.209055,1187.0,51249.614831
BTC/USD,2021-03-08,51318.99,51985.69,51276.28,51744.71,45.829039,1753.0,51610.185928
BTC/USD,2021-03-08,51797.0,51950.0,51516.06,51890.17,31.434555,1405.0,51758.013706
BTC/USD,2021-03-08,51890.16,51910.18,51418.5,51632.59,29.853002,1194.0,51657.364037
BTC/USD,2021-03-08,51649.97,52410.35,51649.97,52410.35,112.330272,2270.0,52051.848176
BTC/USD,2021-03-09,52396.47,52570.33,51866.2,52040.16,64.69919,2291.0,52206.338564
BTC/USD,2021-03-09,52048.47,53756.82,52014.82,53578.37,108.614706,3850.0,53053.054297
BTC/USD,2021-03-09,53579.87,53775.49,53231.52,53606.64,65.080738,2231.0,53515.624134
BTC/USD,2021-03-09,53606.64,54108.47,53447.75,53884.62,65.357649,2296.0,53826.193978
BTC/USD,2021-03-09,53874.11,54080.18,53486.42,53700.0,60.171698,1857.0,53820.425427
BTC/USD,2021-03-09,53710.63,54421.44,53710.62,54281.56,53.171559,2360.0,54133.764883
BTC/USD,2021-03-09,54254.01,54470.0,53772.46,53872.25,38.376539,1648.0,54116.572444
BTC/USD,2021-03-09,53869.44,53904.96,53430.16,53532.3,23.081405,1005.0,53659.911861
BTC/USD,2021-03-09,53587.34,54192.93,53311.63,54055.1,23.859349,901.0,53910.175951
BTC/USD,2021-03-09,54055.99,54295.34,53908.91,54138.21,11.807302,633.0,54134.544495
BTC/USD,2021-03-09,54153.68,54365.07,53924.81,54144.63,19.912074,707.0,54176.562731
BTC/USD,2021-03-09,54160.0,54291.93,53957.38,54240.0,10.377446,565.0,54178.403076
BTC/USD,2021-03-09,54237.24,54240.0,53519.57,53756.53,21.925873,1106.0,53915.385454
BTC/USD,2021-03-09,53745.4,54800.0,53645.08,54800.0,50.611198,2195.0,54257.748491
BTC/USD,2021-03-09,54800.0,54800.0,54392.7,54526.95,58.079317,1796.0,54558.502588
BTC/USD,2021-03-09,54518.7,54548.44,53900.0,54098.0,61.240458,1350.0,54241.164549
BTC/USD,2021-03-09,54113.8,54340.0,53793.1,54109.23,59.050325,1377.0,54043.001688
BTC/USD,2021-03-09,54110.3,54269.19,53772.55,53795.13,37.601203,1478.0,54037.100863
BTC/USD,2021-03-09,53819.75,54044.75,53646.0,53892.25,33.33792,1361.0,53815.084457
BTC/USD,2021-03-09,53877.0,54226.86,53800.0,54098.95,26.315244,1197.0,54001.205942
BTC/USD,2021-03-09,54128.85,54578.13,54065.01,54366.68,50.653047,1436.0,54380.606044
BTC/USD,2021-03-09,54356.35,54545.45,53911.11,54294.67,41.666846,1670.0,54201.473697
BTC/USD,2021-03-09,54294.33,54850.0,54169.12,54813.04,71.704626,2165.0,54461.020693
BTC/USD,2021-03-09,54820.76,54920.83,54500.0,54920.8,61.5462,2009.0,54699.585465
BTC/USD,2021-03-10,54900.04,55811.9,54768.36,55556.74,123.577922,4158.0,55407.328904
BTC/USD,2021-03-10,55545.41,55835.43,54520.21,54720.35,79.115267,2489.0,55171.357476
BTC/USD,2021-03-10,54720.35,54720.35,53231.52,53952.7,139.662342,3869.0,53926.737564
BTC/USD,2021-03-10,53942.55,54138.22,53112.93,53449.84,56.331466,2240.0,53588.806263
BTC/USD,2021-03-10,53462.17,53800.0,53354.29,53668.89,21.375627,1265.0,53562.187462
BTC/USD,2021-03-10,53658.8,53685.2,53038.45,53657.62,24.589878,875.0,53408.216128
BTC/USD,2021-03-10,53674.83,54087.31,53536.53,53845.97,17.043032,783.0,53853.461056
BTC/USD,2021-03-10,53893.29,54423.0,53843.81,54194.36,17.790421,887.0,54169.549043
BTC/USD,2021-03-10,54220.38,54735.25,54049.8,54655.84,8.074402,607.0,54521.46516
BTC/USD,2021-03-10,54668.68,55417.02,54355.9,55250.0,39.873273,1433.0,55041.670169
BTC/USD,2021-03-10,55242.07,55372.39,54692.66,54800.32,43.074562,1433.0,55020.386644
BTC/USD,2021-03-10,54839.34,55008.16,54500.0,54867.6,18.086649,725.0,54714.626764
BTC/USD,2021-03-10,54854.11,55469.0,54825.51,55206.59,21.697579,938.0,55188.623697
BTC/USD,2021-03-10,55218.73,56333.0,55169.94,56299.99,66.680731,2710.0,55892.11289
BTC/USD,2021-03-10,56286.09,56400.0,55763.01,56160.88,43.309466,1777.0,56120.940616
BTC/USD,2021-03-10,56169.59,56498.0,56000.0,56396.37,53.08502,1780.0,56272.707344
BTC/USD,2021-03-10,56360.8,57148.25,56114.85,57059.27,86.569497,2732.0,56686.931553
BTC/USD,2021-03-10,57059.27,57149.0,56388.0,56895.13,77.9763,2545.0,56840.461413
BTC/USD,2021-03-10,56894.37,57137.2,56588.0,56755.06,35.342036,1586.0,56801.697418
BTC/USD,2021-03-10,56748.73,57418.6,56629.43,56736.26,68.3845,3126.0,57015.103113
BTC/USD,2021-03-10,56736.26,56901.59,56030.67,56276.48,78.695455,2793.0,56384.753974
BTC/USD,2021-03-10,56285.04,57016.01,55511.33,56920.35,69.480064,3142.0,56112.123758
BTC/USD,2021-03-10,56897.47,57200.0,56408.84,56909.33,41.660524,1558.0,56809.655441
BTC/USD,2021-03-10,56918.04,56953.02,55807.19,55872.56,55.707661,2490.0,56175.292282
BTC/USD,2021-03-11,55831.95,56479.58,55505.48,55591.36,51.95835,2356.0,55951.426136
BTC/USD,2021-03-11,55575.0,55929.16,55097.24,55792.54,52.205769,2091.0,55441.507005
BTC/USD,2021-03-11,55749.7,56298.27,55646.06,56298.27,26.588381,1565.0,56041.615805
BTC/USD,2021-03-11,56298.28,56469.93,55600.0,55958.02,25.350262,1799.0,55956.717256
BTC/USD,2021-03-11,55955.18,56144.67,55608.44,55824.2,19.427016,1150.0,55847.863563
BTC/USD,2021-03-11,55824.2,55824.2,55197.02,55241.5,20.110382,1213.0,55419.089537
BTC/USD,2021-03-11,55241.5,55736.83,55000.0,55546.0,24.65853,1071.0,55353.782191
BTC/USD,2021-03-11,55547.0,55755.23,55003.61,55019.48,10.55927,717.0,55433.003733
BTC/USD,2021-03-11,55027.0,55090.48,54275.5,54754.08,36.483982,1516.0,54693.082845
BTC/USD,2021-03-11,54750.4,54894.16,54450.0,54450.0,10.257132,670.0,54641.357829
BTC/USD,2021-03-11,54466.84,55608.03,54423.0,55526.76,24.681257,968.0,55039.276634
BTC/USD,2021-03-11,55545.07,56273.75,55425.42,56213.05,18.388754,801.0,55787.038942
BTC/USD,2021-03-11,56236.74,56423.0,55750.0,56258.88,16.301317,994.0,56126.314648
BTC/USD,2021-03-11,56272.25,56989.32,56265.57,56915.1,37.875883,1569.0,56718.808334
BTC/USD,2021-03-11,56941.76,57215.77,56482.35,56805.51,46.768458,1868.0,56910.810854
BTC/USD,2021-03-11,56814.95,57145.7,55730.74,56373.72,73.557046,2256.0,56610.187016
BTC/USD,2021-03-11,56367.54,57000.32,56367.54,56888.0,29.158958,1540.0,56746.185821
BTC/USD,2021-03-11,56895.7,57054.9,56314.7,56845.54,40.721244,1580.0,56748.017803
BTC/USD,2021-03-11,56834.9,57684.83,56564.16,57518.15,92.401587,3335.0,57344.928451
BTC/USD,2021-03-11,57518.15,57662.16,56678.08,56803.31,52.121486,1909.0,57244.575617
BTC/USD,2021-03-11,56875.0,57623.0,56540.21,57478.31,32.923785,1625.0,57224.111026
BTC/USD,2021-03-11,57478.31,57935.45,57311.76,57618.81,69.311226,2613.0,57685.441456
BTC/USD,2021-03-11,57657.99,58019.98,57471.83,57925.24,51.174709,1939.0,57856.720346
BTC/USD,2021-03-11,57896.74,58172.9,57623.0,57777.03,84.870322,1971.0,57968.196959
BTC/USD,2021-03-12,57824.91,58071.58,56734.02,57358.23,68.003193,2529.0,57296.420096
BTC/USD,2021-03-12,57374.58,57622.99,56602.78,56887.43,54.578228,2090.0,57087.474199
BTC/USD,2021-03-12,56887.43,57099.73,56711.05,56986.05,26.415578,1365.0,56911.878206
